replication,seed,beta,scenario_id,scenario_name,final_fitness,final_risk,final_trade,final_recovering_links,total_switches,local_switches,global_switches
74,74,8,early_mover,Early Mover,114.50633461077,298.647488580267,1919.06501121569,224,3537,1039,2498
74,74,8,sequential,Sequential,109.561201936584,304.640619218539,1903.5028455949,229,3357,991,2366
74,74,8,coordinated,Coordinated,108.806612318822,280.099537362054,1873.87039054218,240,3614,1021,2593
74,74,8,delayed_coordination,Delayed Coordination,108.974692339878,301.038092392341,1929.95910137098,218,3420,976,2444
75,75,2,baseline,Baseline,123.806969822483,368.669391898463,2402.01035564273,110,2270,589,1681
75,75,2,early_mover,Early Mover,127.892597464868,245.448838279503,1652.67395920128,273,4670,999,3671
75,75,2,sequential,Sequential,127.25594651402,231.173697536255,1563.36463507763,289,4775,1124,3651
75,75,2,coordinated,Coordinated,125.988344714089,241.247191109287,1577.04485906787,292,4844,1146,3698
75,75,2,delayed_coordination,Delayed Coordination,125.649150456438,234.444142505233,1599.79793119693,284,4727,1096,3631
75,75,4,baseline,Baseline,122.478907474524,378.871050383297,2463.92470325732,95,2068,540,1528
75,75,4,early_mover,Early Mover,122.866875941142,267.903413377595,1722.26892619659,253,4250,1167,3083
75,75,4,sequential,Sequential,120.882023214836,257.432772153442,1673.37815843491,247,4279,1299,2980
75,75,4,coordinated,Coordinated,120.963264749083,250.928504971317,1636.26074038922,274,4472,1269,3203
75,75,4,delayed_coordination,Delayed Coordination,118.155259356992,265.834557652931,1714.46067165169,248,4161,1258,2903
75,75,8,baseline,Baseline,120.303972728439,393.139766241719,2507.46429876235,90,1875,484,1391
75,75,8,early_mover,Early Mover,107.381940448081,309.281232359195,2036.52432503134,174,2972,1005,1967
75,75,8,sequential,Sequential,102.933077080878,301.537541867334,1984.87622620801,174,2905,1033,1872
75,75,8,coordinated,Coordinated,102.381785347571,302.542585087154,2016.83742508153,171,3044,1023,2021
75,75,8,delayed_coordination,Delayed Coordination,102.102595828982,312.600367129179,2005.71978672884,177,2854,1018,1836
76,76,2,baseline,Baseline,124.628064676432,359.855979322096,2454.15476927652,119,2421,677,1744
76,76,2,early_mover,Early Mover,132.846870534379,244.311145953068,1729.72821683435,252,4534,972,3562
76,76,2,sequential,Sequential,130.368901894151,234.437400185086,1673.73949916171,260,4655,1018,3637
76,76,2,coordinated,Coordinated,129.356709994715,223.815629635212,1689.89435864133,249,4554,1005,3549
76,76,2,delayed_coordination,Delayed Coordination,130.078084720812,235.953853279346,1690.23748367143,256,4617,1004,3613
76,76,4,baseline,Baseline,122.80043810822,369.865741078293,2514.70602048922,111,2168,538,1630
76,76,4,early_mover,Early Mover,124.549906188658,256.242004410355,1752.85326149394,232,4239,1081,3158
76,76,4,sequential,Sequential,122.12276933359,236.633642546891,1690.04990770011,274,4413,1220,3193
76,76,4,coordinated,Coordinated,118.340395702227,249.785935552664,1769.9383073617,242,4213,1103,3110
76,76,4,delayed_coordination,Delayed Coordination,121.412009791184,246.036130185737,1710.47686711679,258,4362,1170,3192
76,76,8,baseline,Baseline,121.667004742017,377.652615773944,2531.43899308198,105,2047,493,1554
76,76,8,early_mover,Early Mover,111.516948911271,291.709126533668,1961.30005423779,210,3527,1114,2413
76,76,8,sequential,Sequential,105.775531660295,291.844020704444,1949.92651823253,209,3478,1089,2389
76,76,8,coordinated,Coordinated,105.148039598629,312.350945976341,2024.81828693587,177,3195,1071,2124
76,76,8,delayed_coordination,Delayed Coordination,107.017736658044,291.153438823299,1914.43374162224,215,3531,1119,2412
77,77,2,baseline,Baseline,124.012702827679,384.054405425194,2460.93973363109,110,2251,675,1576
77,77,2,early_mover,Early Mover,127.593261622078,262.198671791053,1588.88312370072,272,4655,1190,3465
77,77,2,sequential,Sequential,125.027210421263,246.340445425656,1543.52143107432,291,4737,1241,3496
77,77,2,coordinated,Coordinated,127.318196729974,256.475849806898,1541.50964356633,284,4777,1262,3515
77,77,2,delayed_coordination,Delayed Coordination,123.054710935711,266.05076285294,1559.25701738233,269,4610,1263,3347
77,77,4,baseline,Baseline,121.901483722514,392.186387077521,2516.25620815098,103,2039,650,1389
77,77,4,early_mover,Early Mover,119.916474797422,272.908426884408,1754.25377147935,249,4107,1255,2852
77,77,4,sequential,Sequential,116.828600706909,261.121181591774,1707.34151248969,265,4225,1276,2949
77,77,4,coordinated,Coordinated,117.091803515801,279.792829105799,1738.48218259523,262,4128,1290,2838
77,77,4,delayed_coordination,Delayed Coordination,117.478660511107,267.581746096083,1688.63161427554,243,4102,1293,2809
77,77,8,baseline,Baseline,120.344015379711,406.946450280546,2563.92727728937,93,1826,607,1219
77,77,8,early_mover,Early Mover,114.082335706656,292.695083899373,1847.9366337953,232,3719,1076,2643
77,77,8,sequential,Sequential,108.74864367002,297.176856923081,1836.08239331534,230,3617,1099,2518
77,77,8,coordinated,Coordinated,107.581022317435,292.202168757026,1842.52415766781,252,3678,1110,2568
77,77,8,delayed_coordination,Delayed Coordination,109.965603691801,288.38075348873,1823.38985849655,252,3696,1112,2584
78,78,2,baseline,Baseline,123.551910642068,369.547234112112,2423.09149714401,123,2488,500,1988
78,78,2,early_mover,Early Mover,123.041079280569,244.575083775095,1657.45582874228,269,4874,982,3892
78,78,2,sequential,Sequential,124.147971477828,234.959057870284,1568.61366623614,285,4964,1062,3902
78,78,2,coordinated,Coordinated,125.219539150815,240.757510237367,1558.36546296642,307,5087,1089,3998
78,78,2,delayed_coordination,Delayed Coordination,124.025728237674,231.33881204899,1561.31519769057,298,5016,1026,3990
78,78,4,baseline,Baseline,122.292713842599,375.176698648158,2474.89887584027,110,2309,526,1783
78,78,4,early_mover,Early Mover,110.298864920898,280.754298949572,1921.40229813483,211,3889,942,2947
78,78,4,sequential,Sequential,109.169757964341,263.891327925144,1858.80779339974,229,3927,1033,2894
78,78,4,coordinated,Coordinated,107.443143456723,275.015893927078,1918.29123819748,209,3849,1016,2833
78,78,4,delayed_coordination,Delayed Coordination,107.289498837871,270.987470092865,1903.7072343462,225,3885,966,2919
78,78,8,baseline,Baseline,121.467845851037,372.584686525119,2470.92667986058,108,2227,482,1745
78,78,8,early_mover,Early Mover,106.456455803367,294.532337405991,1958.99689401634,223,3774,1040,2734
78,78,8,sequential,Sequential,102.098727134944,285.234516751154,1924.46760557816,193,3665,1077,2588
78,78,8,coordinated,Coordinated,97.5947588749764,307.596949588307,2105.19786791282,161,3218,884,2334
78,78,8,delayed_coordination,Delayed Coordination,106.302357981932,262.958593400457,1827.97526258096,234,3939,1111,2828
79,79,2,baseline,Baseline,124.199553329955,385.908113331467,2593.05279032482,92,1898,521,1377
79,79,2,early_mover,Early Mover,130.002476790352,263.320907731658,1724.03187747586,267,4565,990,3575
79,79,2,sequential,Sequential,128.832856925872,242.954245890567,1655.04441854961,265,4519,1051,3468
79,79,2,coordinated,Coordinated,132.513752986835,240.811011866928,1604.59358805951,272,4511,1027,3484
79,79,2,delayed_coordination,Delayed Coordination,128.025714038587,258.076677600478,1701.67466753752,266,4462,1064,3398
79,79,4,baseline,Baseline,125.260971645592,374.308676069199,2562.35197809865,100,2025,588,1437
79,79,4,early_mover,Early Mover,125.309451486144,248.460312169492,1706.0330333413,258,4270,1007,3263
79,79,4,sequential,Sequential,121.180137884685,236.435046127864,1676.14652240363,266,4120,1058,3062
79,79,4,coordinated,Coordinated,114.565942457785,254.578447080755,1807.120381079,236,3621,954,2667
79,79,4,delayed_coordination,Delayed Coordination,122.622100785428,237.754756968166,1661.18633867779,262,4264,1066,3198
79,79,8,baseline,Baseline,122.868708745516,390.736158772499,2607.7659040095,91,1780,536,1244
79,79,8,early_mover,Early Mover,113.488966489367,285.129712417247,1938.07857141769,214,3451,915,2536
79,79,8,sequential,Sequential,110.129949837557,280.514015901449,1908.93706629905,217,3401,984,2417
79,79,8,coordinated,Coordinated,104.241734838203,314.338168607295,2055.83968751894,173,3042,861,2181
79,79,8,delayed_coordination,Delayed Coordination,112.075669135937,271.183646760894,1855.49570773115,207,3508,1025,2483
80,80,2,baseline,Baseline,123.423773820512,376.343302244638,2484.91323186756,106,2099,493,1606
80,80,2,early_mover,Early Mover,132.686152720801,215.706836520224,1550.50846864976,306,4940,1042,3898
80,80,2,sequential,Sequential,128.005482781499,213.477913196535,1515.58607732223,296,4883,1087,3796
80,80,2,coordinated,Coordinated,132.716697847058,221.972349830061,1530.04534923134,284,4888,1069,3819
80,80,2,delayed_coordination,Delayed Coordination,134.525913300313,199.759030075492,1442.90610856175,316,5044,1105,3939
80,80,4,baseline,Baseline,121.972860375058,382.804133630701,2522.68162372281,97,1995,453,1542
80,80,4,early_mover,Early Mover,122.905473660594,232.340824488814,1695.21965315084,255,4377,1141,3236
80,80,4,sequential,Sequential,123.844514338687,218.288763650782,1570.096301995,290,4407,1195,3212
80,80,4,coordinated,Coordinated,117.859334447418,247.458555426,1675.15544046987,286,4265,1109,3156
80,80,4,delayed_coordination,Delayed Coordination,123.30840460385,225.50102190121,1608.86515121727,282,4564,1209,3355
80,80,8,baseline,Baseline,120.025785876768,387.118474274376,2573.1846686571,76,1795,421,1374
80,80,8,early_mover,Early Mover,118.82029656078,244.289681310386,1809.37828833822,253,3930,1088,2842
80,80,8,sequential,Sequential,118.990788206503,240.9954791844,1703.12835392949,271,4118,1189,2929
80,80,8,coordinated,Coordinated,112.268346477517,262.600483203639,1789.39746193333,244,4094,1118,2976
80,80,8,delayed_coordination,Delayed Coordination,115.39280487898,251.490084310158,1766.27937833554,256,3958,1173,2785
81,81,2,baseline,Baseline,125.153474736405,366.733493919623,2558.73299493678,98,2014,375,1639
81,81,2,early_mover,Early Mover,133.23898530119,233.376656586077,1606.09314539641,273,4808,1119,3689
81,81,2,sequential,Sequential,133.000791753645,221.191620825144,1544.23890200348,303,4838,1186,3652
81,81,2,coordinated,Coordinated,124.779491401349,251.811134681782,1699.92736574098,263,4433,1176,3257
81,81,2,delayed_coordination,Delayed Coordination,133.239874341675,220.964152900677,1523.86259946805,299,4963,1209,3754
81,81,4,baseline,Baseline,124.161773878851,370.34615973172,2582.28795750304,85,1955,365,1590
81,81,4,early_mover,Early Mover,121.73153201101,252.687144474112,1764.42094185659,255,4283,1263,3020
81,81,4,sequential,Sequential,123.142398123877,227.923811916192,1621.08158893007,280,4342,1332,3010
81,81,4,coordinated,Coordinated,119.733439622608,250.450159947413,1755.89200617392,268,4199,1225,2974
81,81,4,delayed_coordination,Delayed Coordination,120.476079648951,232.919370694148,1671.65497800962,269,4341,1292,3049
81,81,8,baseline,Baseline,123.281695009276,371.433089948052,2607.26209981449,81,1813,386,1427
81,81,8,early_mover,Early Mover,116.090293600007,268.899253175945,1874.16890032777,234,3767,1231,2536
81,81,8,sequential,Sequential,114.263230746355,258.01705989502,1777.12310593729,242,3874,1228,2646
81,81,8,coordinated,Coordinated,110.810754896311,267.049916381969,1876.70941591703,245,3650,1241,2409
81,81,8,delayed_coordination,Delayed Coordination,113.183218729592,260.974052263761,1795.91734024849,248,3800,1225,2575
82,82,2,baseline,Baseline,126.350295403427,365.049655338583,2424.11469484248,109,2396,391,2005
82,82,2,early_mover,Early Mover,123.302368752533,247.698359214651,1687.82914869141,267,4640,1175,3465
82,82,2,sequential,Sequential,118.609426051307,240.023969963781,1683.47835588251,268,4452,1289,3163
82,82,2,coordinated,Coordinated,125.114616707238,244.467025489388,1624.75662882624,275,4705,1206,3499
82,82,2,delayed_coordination,Delayed Coordination,121.439760397389,236.439489321375,1639.26363440415,280,4716,1221,3495
82,82,4,baseline,Baseline,125.275086880404,360.585160139149,2446.88526520105,109,2295,395,1900
82,82,4,early_mover,Early Mover,125.761081021307,244.967196819033,1608.59264436694,264,4547,1343,3204
82,82,4,sequential,Sequential,119.615633476332,241.690484714168,1619.09073426534,261,4351,1382,2969
82,82,4,coordinated,Coordinated,116.757868476525,254.764155212225,1666.427240991,260,4305,1383,2922
82,82,4,delayed_coordination,Delayed Coordination,121.300086325233,234.351098655906,1575.84422251072,278,4574,1396,3178
82,82,8,baseline,Baseline,123.856625257052,370.626362428729,2455.11486837246,97,2163,429,1734
82,82,8,early_mover,Early Mover,114.460395906846,262.895008957276,1800.27046512899,252,3891,1300,2591
82,82,8,sequential,Sequential,109.352369477553,267.515368715375,1792.84293869621,251,3850,1289,2561
82,82,8,coordinated,Coordinated,110.219505241901,266.279090739984,1802.60496433875,244,3897,1323,2574
82,82,8,delayed_coordination,Delayed Coordination,110.385931576378,258.368441669573,1747.46950160276,244,3935,1292,2643
83,83,2,baseline,Baseline,124.852799323192,355.012644191813,2437.86957619833,117,2363,559,1804
83,83,2,early_mover,Early Mover,125.521887173882,250.507692683516,1784.00392101902,241,4348,1032,3316
83,83,2,sequential,Sequential,127.057052262522,232.158094240965,1669.02304838376,259,4592,1080,3512
83,83,2,coordinated,Coordinated,124.814404840057,235.262806031732,1688.13124096567,263,4680,1068,3612
83,83,2,delayed_coordination,Delayed Coordination,128.744024231342,230.553187467878,1625.12800648706,275,4623,1096,3527
83,83,4,baseline,Baseline,123.277085500418,374.808632819193,2489.53603342903,105,2204,451,1753
83,83,4,early_mover,Early Mover,119.812118959156,278.975039932141,1743.96029265127,248,4337,1023,3314
83,83,4,sequential,Sequential,115.401405437056,262.020886962239,1722.68667198533,230,4108,1032,3076
83,83,4,coordinated,Coordinated,116.965407796333,257.535853746621,1799.99960788768,229,4045,953,3092
83,83,4,delayed_coordination,Delayed Coordination,118.533820892917,258.811480390935,1664.89361222929,228,4232,1046,3186
83,83,8,baseline,Baseline,121.647546335698,383.248678745137,2526.79650796011,93,2015,469,1546
83,83,8,early_mover,Early Mover,109.102952403747,286.549176999626,1941.20605284742,187,3375,1010,2365
83,83,8,sequential,Sequential,107.275357499956,276.012347268218,1901.71984240195,197,3407,1063,2344
83,83,8,coordinated,Coordinated,109.20914850612,278.729078133326,1829.46326185288,226,3714,1141,2573
83,83,8,delayed_coordination,Delayed Coordination,105.266920765408,281.606234946374,1905.65447272029,191,3367,1012,2355
84,84,2,baseline,Baseline,124.343263626332,377.991896249216,2463.72853083611,95,2005,516,1489
84,84,2,early_mover,Early Mover,125.768983574385,295.114255846357,1728.1185130303,237,4217,876,3341
84,84,2,sequential,Sequential,135.982821203253,204.052911611729,1383.10043146379,317,4618,991,3627
84,84,2,coordinated,Coordinated,133.495055258212,215.789383195793,1530.14363619015,291,4840,1085,3755
84,84,2,delayed_coordination,Delayed Coordination,132.304547400882,211.671786416684,1463.76956442772,322,4633,988,3645
84,84,4,baseline,Baseline,122.382220403805,384.611755633274,2494.95503142493,93,1825,511,1314
84,84,4,early_mover,Early Mover,117.21895041423,316.082448204883,1868.39739433735,224,3617,959,2658
84,84,4,sequential,Sequential,120.188427497743,250.72101037405,1644.19551378063,269,3838,1074,2764
84,84,4,coordinated,Coordinated,119.252591706526,234.376769025243,1726.51741873969,261,4094,1166,2928
84,84,4,delayed_coordination,Delayed Coordination,120.876587352197,236.476250096146,1641.63974349926,259,3890,1092,2798
84,84,8,baseline,Baseline,119.98791917281,390.530238838397,2541.46321206441,77,1650,468,1182
84,84,8,early_mover,Early Mover,111.751414983996,327.113300539792,1968.31955594564,196,3278,1027,2251
84,84,8,sequential,Sequential,111.243487958854,271.104397284431,1781.42130197755,215,3335,1106,2229
84,84,8,coordinated,Coordinated,112.756334940246,262.870943889753,1777.26858437662,240,3608,1118,2490
84,84,8,delayed_coordination,Delayed Coordination,113.715267993537,266.836074001852,1772.20069972267,232,3495,1110,2385
85,85,2,baseline,Baseline,125.764273133298,336.854031286003,2441.35111444924,121,2317,635,1682
85,85,2,early_mover,Early Mover,125.671573948214,221.096503071404,1657.43196107327,267,4574,1022,3552
85,85,2,sequential,Sequential,120.261898719438,221.177929095186,1654.89968868162,265,4415,918,3497
85,85,2,coordinated,Coordinated,120.77680434478,217.668586979082,1673.33636623887,268,4639,1110,3529
85,85,2,delayed_coordination,Delayed Coordination,121.337457021,213.286679518982,1599.18352573074,284,4595,1016,3579
85,85,4,baseline,Baseline,124.930595785233,337.809753779667,2437.627732152,121,2308,573,1735
85,85,4,early_mover,Early Mover,116.60315494339,243.743631689583,1804.5778050273,252,4046,1123,2923
85,85,4,sequential,Sequential,111.61653658344,242.486360254581,1796.3174471505,212,3823,1092,2731
85,85,4,coordinated,Coordinated,113.701984594612,247.813823363454,1788.16898622516,226,3982,1155,2827
85,85,4,delayed_coordination,Delayed Coordination,113.404827815671,239.753015897196,1771.40098086807,237,3969,1132,2837
85,85,8,baseline,Baseline,121.661330182249,345.29602100728,2522.90126481272,101,2050,562,1488
85,85,8,early_mover,Early Mover,109.082408042768,285.353564088255,1965.03752069225,192,3563,1129,2434
85,85,8,sequential,Sequential,105.669988656669,284.082528692459,1971.44333577987,211,3480,1136,2344
85,85,8,coordinated,Coordinated,109.805514964448,264.815504871701,1887.96223309446,210,3668,1199,2469
85,85,8,delayed_coordination,Delayed Coordination,106.18731975884,282.654851617229,1926.48844988651,201,3544,1106,2438
86,86,2,baseline,Baseline,125.667767817246,411.813223563219,2601.71003433937,89,1768,420,1348
86,86,2,early_mover,Early Mover,127.452395549261,306.782667343174,1818.10997551634,251,4161,963,3198
86,86,2,sequential,Sequential,128.08335412725,278.070861498819,1674.30438819478,276,4364,1036,3328
86,86,2,coordinated,Coordinated,132.966198538219,291.684149533665,1668.7774273019,284,4464,1120,3344
86,86,2,delayed_coordination,Delayed Coordination,126.605926596534,292.994072733852,1720.11375171995,274,4173,1013,3160
86,86,4,baseline,Baseline,124.489326992393,413.496681892735,2632.63421941163,85,1666,416,1250
86,86,4,early_mover,Early Mover,120.508677469624,287.673103918755,1852.5623068583,255,3706,1018,2688
86,86,4,sequential,Sequential,114.378213505845,306.915276999738,1870.09412685431,236,3605,1043,2562
86,86,4,coordinated,Coordinated,112.953924867774,317.351337305861,1935.94525204525,211,3536,1003,2533
86,86,4,delayed_coordination,Delayed Coordination,117.313058208177,279.194073839854,1810.10887712686,251,3716,1024,2692
86,86,8,baseline,Baseline,123.642851989509,417.213421407187,2640.49589561123,81,1595,416,1179
86,86,8,early_mover,Early Mover,108.213179247076,337.352087108992,2114.08810348273,182,2882,877,2005
86,86,8,sequential,Sequential,101.925517925987,333.464684565871,2134.01494573664,166,2736,845,1891
86,86,8,coordinated,Coordinated,96.9390784239035,346.646255436539,2268.50806006672,131,2376,735,1641
86,86,8,delayed_coordination,Delayed Coordination,102.548237554995,316.39332639316,2078.71348703611,170,2672,844,1828
87,87,2,baseline,Baseline,124.100260993593,385.24148750639,2607.87637595613,93,1609,596,1013
87,87,2,early_mover,Early Mover,118.637438451825,301.567370805491,1991.12735793661,216,3615,1005,2610
87,87,2,sequential,Sequential,119.508136772289,281.181849554264,1871.6154444383,244,3817,1083,2734
87,87,2,coordinated,Coordinated,118.831143028359,291.827734770518,1857.81638808695,237,3874,1032,2842
87,87,2,delayed_coordination,Delayed Coordination,118.570153368125,297.28688136814,1930.58825782544,230,3721,1053,2668
87,87,4,baseline,Baseline,121.418985134136,400.783435125497,2682.01457983065,67,1341,496,845
87,87,4,early_mover,Early Mover,116.484705234245,291.181586591661,2044.59502613979,206,3185,992,2193
87,87,4,sequential,Sequential,118.451980962751,264.274392986887,1852.99917589119,240,3418,1121,2297
87,87,4,coordinated,Coordinated,119.084427098475,252.215737383037,1826.42131367927,245,3670,1116,2554
87,87,4,delayed_coordination,Delayed Coordination,116.063293359614,277.580719447846,1890.79433790262,237,3339,1080,2259
87,87,8,baseline,Baseline,122.325149450264,384.887919493644,2628.47348701694,79,1484,536,948
87,87,8,early_mover,Early Mover,114.337885737807,279.404295940501,1968.42172652527,218,3241,1077,2164
87,87,8,sequential,Sequential,110.602258907992,278.437317775988,2005.38883772015,202,3188,1110,2078
87,87,8,coordinated,Coordinated,112.006061152435,280.545981583959,1914.92432342928,230,3211,1091,2120
87,87,8,delayed_coordination,Delayed Coordination,112.704044796912,278.310541624991,1954.74661443912,209,3248,1116,2132
88,88,2,baseline,Baseline,123.673237131844,365.98258921827,2494.5291938581,96,2046,578,1468
88,88,2,early_mover,Early Mover,122.451532576545,246.135510418698,1847.12984477972,245,4085,1183,2902
88,88,2,sequential,Sequential,123.006590622295,234.958749501802,1751.48701756535,239,4099,1220,2879
88,88,2,coordinated,Coordinated,122.461817484796,261.661423766066,1800.26570814092,229,4082,1152,2930
88,88,2,delayed_coordination,Delayed Coordination,121.414508070369,232.724189006884,1754.69476090675,221,4021,1210,2811
88,88,4,baseline,Baseline,123.358877201516,368.297700493625,2524.95541174584,89,1968,619,1349
88,88,4,early_mover,Early Mover,114.031610897692,276.888773470224,1965.48059575698,196,3456,1073,2383
88,88,4,sequential,Sequential,113.983653932627,269.448411783347,1863.76629384124,224,3636,1119,2517
88,88,4,coordinated,Coordinated,113.444971166613,263.265372421963,1889.90702474254,218,3706,1181,2525
88,88,4,delayed_coordination,Delayed Coordination,111.761516751929,269.222459995245,1913.48024227011,200,3460,1058,2402
88,88,8,baseline,Baseline,122.095751129703,369.265933679671,2533.15969714213,90,1866,620,1246
88,88,8,early_mover,Early Mover,110.091893681991,298.361649817909,2008.2905584557,188,3236,1098,2138
88,88,8,sequential,Sequential,104.886366916247,299.404842414366,2013.82695065585,168,3095,1070,2025
88,88,8,coordinated,Coordinated,110.195840677228,266.036473335896,1910.10118521983,232,3546,1181,2365
88,88,8,delayed_coordination,Delayed Coordination,106.514736342109,303.923420423361,1978.80024321777,167,3135,1065,2070
89,89,2,baseline,Baseline,124.491831284794,351.523457131329,2397.08157657506,113,2323,523,1800
89,89,2,early_mover,Early Mover,121.382057904153,263.193514039232,1696.8751681224,249,4313,1070,3243
89,89,2,sequential,Sequential,121.401356607669,240.811417570273,1599.32770845034,283,4514,1184,3330
89,89,2,coordinated,Coordinated,124.356831470176,226.277869040583,1564.88300297393,285,4736,1223,3513
89,89,2,delayed_coordination,Delayed Coordination,119.622841370129,243.417958368254,1621.37566878052,259,4423,1138,3285
89,89,4,baseline,Baseline,125.161425539448,358.03341690049,2385.98506582655,116,2333,582,1751
89,89,4,early_mover,Early Mover,116.716458042325,274.525996139353,1746.14412742244,246,4049,1178,2871
89,89,4,sequential,Sequential,110.24191083062,271.766615959005,1786.59818672074,245,3915,1166,2749
89,89,4,coordinated,Coordinated,117.589876045476,251.509526716823,1630.2091001369,264,4465,1319,3146
89,89,4,delayed_coordination,Delayed Coordination,114.887495579205,261.393378953821,1658.7084070735,253,4164,1204,2960
89,89,8,baseline,Baseline,122.948909968602,357.60890718652,2434.68185966051,99,2086,578,1508
89,89,8,early_mover,Early Mover,109.449370507416,298.969806561769,1955.77373316667,186,3218,1097,2121
89,89,8,sequential,Sequential,107.201978825977,299.832954952418,1910.88380205412,208,3274,1161,2113
89,89,8,coordinated,Coordinated,104.43075686056,283.777339961718,1919.61887364246,193,3418,1129,2289
89,89,8,delayed_coordination,Delayed Coordination,106.517193551359,297.443324418226,1885.8224492665,217,3280,1166,2114
90,90,2,baseline,Baseline,126.563269886983,389.137540289632,2550.03212375558,105,2178,614,1564
90,90,2,early_mover,Early Mover,135.823413650233,230.024492247504,1570.29321745145,288,4848,1185,3663
90,90,2,sequential,Sequential,132.400014774682,220.319322602624,1510.39342689025,297,4877,1221,3656
90,90,2,coordinated,Coordinated,130.720947403929,216.887694832366,1507.73622660489,296,4751,1207,3544
90,90,2,delayed_coordination,Delayed Coordination,131.683424334788,217.886273772106,1529.7460715001,292,4877,1237,3640
90,90,4,baseline,Baseline,125.150602127758,390.122755307945,2574.01700730986,98,2086,538,1548
90,90,4,early_mover,Early Mover,124.239326338134,266.600517423875,1710.70362263743,259,4252,1196,3056
90,90,4,sequential,Sequential,119.480686348954,262.615430948095,1720.18554878778,253,4058,1213,2845
90,90,4,coordinated,Coordinated,117.192362506359,275.785903016914,1754.75972897463,244,4078,1111,2967
90,90,4,delayed_coordination,Delayed Coordination,121.35873355395,257.200875854643,1674.43084872795,257,4223,1118,3105
90,90,8,baseline,Baseline,123.767111939219,391.110545075697,2611.94561000109,88,1934,530,1404
90,90,8,early_mover,Early Mover,114.973656105937,286.897265172566,1895.55759268154,231,3484,1030,2454
90,90,8,sequential,Sequential,107.089867179548,294.684941071773,2020.30249324995,190,3108,944,2164
90,90,8,coordinated,Coordinated,105.872071159727,310.004264252749,2026.53541021758,187,3175,1034,2141
90,90,8,delayed_coordination,Delayed Coordination,111.406356689927,280.953068138608,1930.62781032132,206,3338,1009,2329
91,91,2,baseline,Baseline,124.067794377595,386.194591353311,2594.92218391522,99,1987,681,1306
91,91,2,early_mover,Early Mover,132.95340677177,248.194918527226,1664.23250570583,275,4863,992,3871
91,91,2,sequential,Sequential,135.426115006315,231.815822169786,1564.1659211939,301,5043,1016,4027
91,91,2,coordinated,Coordinated,131.716981753652,254.761589024807,1661.81756997474,289,4823,1122,3701
91,91,2,delayed_coordination,Delayed Coordination,132.531585467539,242.586876619312,1614.79141048361,301,4961,1075,3886
91,91,4,baseline,Baseline,124.366945692891,371.848259915583,2595.42635025199,108,2088,709,1379
91,91,4,early_mover,Early Mover,126.634088426912,273.859540158338,1794.83346469723,253,4387,1147,3240
91,91,4,sequential,Sequential,122.287923845656,269.80426376753,1776.27555815364,258,4300,1187,3113
91,91,4,coordinated,Coordinated,127.917300854519,249.281860590835,1674.65648671362,283,4688,1240,3448
91,91,4,delayed_coordination,Delayed Coordination,122.701632593721,272.535787677571,1777.25667636975,247,4270,1161,3109
91,91,8,baseline,Baseline,121.875237036193,391.492965986582,2657.25508752825,84,1854,640,1214
91,91,8,early_mover,Early Mover,117.975411558978,281.328443365079,1927.67288074043,245,3871,1119,2752
91,91,8,sequential,Sequential,115.836503030114,270.785155713814,1874.35243041939,247,3909,1150,2759
91,91,8,coordinated,Coordinated,115.47471529011,280.499368626946,1912.64350036146,235,3764,1073,2691
91,91,8,delayed_coordination,Delayed Coordination,117.655844973161,281.165365041639,1855.65379185036,256,3949,1156,2793
92,92,2,baseline,Baseline,124.957843949757,346.415034199483,2343.2747975688,115,2429,497,1932
92,92,2,early_mover,Early Mover,127.636724512249,212.784665335,1592.10251361372,263,4561,1018,3543
92,92,2,sequential,Sequential,126.699305975819,205.011060824798,1510.16013644828,272,4575,1050,3525
92,92,2,coordinated,Coordinated,120.945432700334,215.210901055382,1600.15182543932,246,4456,1031,3425
92,92,2,delayed_coordination,Delayed Coordination,127.973379898754,207.363705522035,1509.93041598043,263,4588,1020,3568
92,92,4,baseline,Baseline,122.459361623281,345.426779138657,2383.87147088819,98,2129,432,1697
92,92,4,early_mover,Early Mover,117.543807657152,237.114203708288,1752.80308157758,226,3916,874,3042
92,92,4,sequential,Sequential,114.865131649842,228.92869311577,1704.99198742511,235,3953,930,3023
92,92,4,coordinated,Coordinated,111.109592143295,242.718280729803,1737.39158084432,225,3855,940,2915
92,92,4,delayed_coordination,Delayed Coordination,115.996701026231,225.519572343309,1689.63613832408,222,4006,909,3097
92,92,8,baseline,Baseline,121.038136116641,356.458339881379,2417.53053030011,97,2055,410,1645
92,92,8,early_mover,Early Mover,107.555893889344,262.979656411975,1885.34766456259,205,3482,950,2532
92,92,8,sequential,Sequential,105.465119230709,245.089800526732,1812.98152391415,201,3500,978,2522
92,92,8,coordinated,Coordinated,106.694378844982,255.693612694947,1840.30373628356,208,3590,992,2598
92,92,8,delayed_coordination,Delayed Coordination,104.41514475236,257.489953063075,1852.32599923023,181,3380,961,2419
93,93,2,baseline,Baseline,121.58121198314,376.177461981579,2525.59481896876,110,2110,581,1529
93,93,2,early_mover,Early Mover,131.306872011338,224.871926104101,1569.0885761635,264,4689,1062,3627
93,93,2,sequential,Sequential,130.477712822839,222.418880911924,1513.78972087035,275,4644,1152,3492
93,93,2,coordinated,Coordinated,127.469384940495,233.226585375007,1590.07981874263,290,4626,1169,3457
