replication,seed,cost_regime,eL,eG,scenario_id,scenario_name,final_fitness,final_risk,final_trade,final_recovering_links,total_switches,local_switches,global_switches
80,80,low,0.05,0.1,coordinated,Coordinated,137.872844955101,187.787300782927,1309.49616147572,318,5627,1429,4198
80,80,low,0.05,0.1,delayed_coordination,Delayed Coordination,138.571355336445,185.396502376579,1286.64984739547,332,5697,1438,4259
80,80,baseline,0.1,0.2,baseline,Baseline,121.972860375058,382.804133630701,2522.68162372281,97,1995,453,1542
80,80,baseline,0.1,0.2,early_mover,Early Mover,122.905473660594,232.340824488814,1695.21965315084,255,4377,1141,3236
80,80,baseline,0.1,0.2,sequential,Sequential,123.844514338687,218.288763650782,1570.096301995,290,4407,1195,3212
80,80,baseline,0.1,0.2,coordinated,Coordinated,117.859334447418,247.458555426,1675.15544046987,286,4265,1109,3156
80,80,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,123.30840460385,225.50102190121,1608.86515121727,282,4564,1209,3355
80,80,high,0.2,0.4,baseline,Baseline,111.42136442949,433.510843341793,2882.49959059249,25,466,164,302
80,80,high,0.2,0.4,early_mover,Early Mover,92.5051911307432,388.606551770169,2621.13298917787,76,1264,442,822
80,80,high,0.2,0.4,sequential,Sequential,91.8082722587973,376.073979251402,2493.60439543157,116,1506,501,1005
80,80,high,0.2,0.4,coordinated,Coordinated,92.4069355515005,384.890810748285,2516.33776874089,100,1524,499,1025
80,80,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.1501172546893,374.8929464276,2494.26625630846,111,1510,489,1021
81,81,low,0.05,0.1,baseline,Baseline,131.849093001504,349.253419376788,2347.25635527483,139,2941,517,2424
81,81,low,0.05,0.1,early_mover,Early Mover,140.929550086322,206.382829247317,1380.22660269135,310,5514,1324,4190
81,81,low,0.05,0.1,sequential,Sequential,134.578415344099,208.641081808222,1365.36861324718,324,5402,1507,3895
81,81,low,0.05,0.1,coordinated,Coordinated,135.025002054352,208.132991816651,1370.87690447797,330,5291,1490,3801
81,81,low,0.05,0.1,delayed_coordination,Delayed Coordination,138.896605819659,199.469003156252,1319.60072922115,334,5556,1451,4105
81,81,baseline,0.1,0.2,baseline,Baseline,124.161773878851,370.34615973172,2582.28795750304,85,1955,365,1590
81,81,baseline,0.1,0.2,early_mover,Early Mover,121.73153201101,252.687144474112,1764.42094185659,255,4283,1263,3020
81,81,baseline,0.1,0.2,sequential,Sequential,123.142398123877,227.923811916192,1621.08158893007,280,4342,1332,3010
81,81,baseline,0.1,0.2,coordinated,Coordinated,119.733439622608,250.450159947413,1755.89200617392,268,4199,1225,2974
81,81,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,120.476079648951,232.919370694148,1671.65497800962,269,4341,1292,3049
81,81,high,0.2,0.4,baseline,Baseline,115.444544300476,434.106717483275,2882.21382971113,31,590,219,371
81,81,high,0.2,0.4,early_mover,Early Mover,95.8402938637698,388.71346923367,2640.66669953007,78,1289,544,745
81,81,high,0.2,0.4,sequential,Sequential,91.1490449239712,385.897871830526,2626.29212296952,75,1249,499,750
81,81,high,0.2,0.4,coordinated,Coordinated,92.8962735077582,390.074013043802,2602.1162567751,95,1434,496,938
81,81,high,0.2,0.4,delayed_coordination,Delayed Coordination,91.7377250087781,382.593880211877,2616.21595230006,75,1282,513,769
82,82,low,0.05,0.1,baseline,Baseline,132.555269855547,329.232000754699,2247.62253285477,137,3043,444,2599
82,82,low,0.05,0.1,early_mover,Early Mover,138.349746098999,195.992217167098,1338.4037781778,307,5648,1557,4091
82,82,low,0.05,0.1,sequential,Sequential,135.807517835094,187.570605311413,1311.96197349354,326,5641,1560,4081
82,82,low,0.05,0.1,coordinated,Coordinated,136.941882292842,182.190593501691,1315.55053963271,316,5564,1581,3983
82,82,low,0.05,0.1,delayed_coordination,Delayed Coordination,134.121911624522,189.446079469709,1333.26823185652,310,5640,1519,4121
82,82,baseline,0.1,0.2,baseline,Baseline,125.275086880404,360.585160139149,2446.88526520105,109,2295,395,1900
82,82,baseline,0.1,0.2,early_mover,Early Mover,125.761081021307,244.967196819033,1608.59264436694,264,4547,1343,3204
82,82,baseline,0.1,0.2,sequential,Sequential,119.615633476332,241.690484714168,1619.09073426534,261,4351,1382,2969
82,82,baseline,0.1,0.2,coordinated,Coordinated,116.757868476525,254.764155212225,1666.427240991,260,4305,1383,2922
82,82,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,121.300086325233,234.351098655906,1575.84422251072,278,4574,1396,3178
82,82,high,0.2,0.4,baseline,Baseline,111.107982481679,425.569400556409,2885.16163518452,18,330,160,170
82,82,high,0.2,0.4,early_mover,Early Mover,92.8831732701472,362.920115566888,2591.8985527247,77,1194,482,712
82,82,high,0.2,0.4,sequential,Sequential,91.5709056321573,357.785677040567,2528.89635546243,93,1317,491,826
82,82,high,0.2,0.4,coordinated,Coordinated,92.3603480640866,357.591415972827,2503.15146255202,94,1460,531,929
82,82,high,0.2,0.4,delayed_coordination,Delayed Coordination,90.4411538086673,358.600155028122,2548.93755334362,88,1289,483,806
83,83,low,0.05,0.1,baseline,Baseline,130.858816007539,320.305811977183,2267.1101261523,148,3110,354,2756
83,83,low,0.05,0.1,early_mover,Early Mover,139.963041911523,208.952231343229,1369.15196306615,317,5489,1270,4219
83,83,low,0.05,0.1,sequential,Sequential,136.738421227282,202.941565643618,1342.71025333353,300,5474,1386,4088
83,83,low,0.05,0.1,coordinated,Coordinated,134.562844724041,196.543298505981,1357.08996362334,313,5404,1279,4125
83,83,low,0.05,0.1,delayed_coordination,Delayed Coordination,137.877776733122,198.14509885316,1335.86257236617,304,5438,1339,4099
83,83,baseline,0.1,0.2,baseline,Baseline,123.277085500418,374.808632819193,2489.53603342903,105,2204,451,1753
83,83,baseline,0.1,0.2,early_mover,Early Mover,119.812118959156,278.975039932141,1743.96029265127,248,4337,1023,3314
83,83,baseline,0.1,0.2,sequential,Sequential,115.401405437056,262.020886962239,1722.68667198533,230,4108,1032,3076
83,83,baseline,0.1,0.2,coordinated,Coordinated,116.965407796333,257.535853746621,1799.99960788768,229,4045,953,3092
83,83,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,118.533820892917,258.811480390935,1664.89361222929,228,4232,1046,3186
83,83,high,0.2,0.4,baseline,Baseline,109.691350475836,445.071238819215,2977.21007564814,8,162,49,113
83,83,high,0.2,0.4,early_mover,Early Mover,94.1050082904292,396.041677194904,2607.00325988572,77,1207,491,716
83,83,high,0.2,0.4,sequential,Sequential,93.6488344696866,376.297979042732,2504.08950942655,98,1352,537,815
83,83,high,0.2,0.4,coordinated,Coordinated,89.9957063626878,380.447984527482,2587.99529304142,77,1220,486,734
83,83,high,0.2,0.4,delayed_coordination,Delayed Coordination,93.2064286417727,377.317792412135,2519.22454005858,94,1357,535,822
84,84,low,0.05,0.1,baseline,Baseline,132.634250754837,348.419741574015,2252.41864925655,137,2806,606,2200
84,84,low,0.05,0.1,early_mover,Early Mover,144.91753856681,213.314727610945,1320.7925502074,309,5406,1266,4140
84,84,low,0.05,0.1,sequential,Sequential,141.879624711205,189.577558464152,1256.42896856511,313,5431,1397,4034
84,84,low,0.05,0.1,coordinated,Coordinated,142.873663908338,195.582867072541,1279.9344508544,317,5431,1419,4012
84,84,low,0.05,0.1,delayed_coordination,Delayed Coordination,139.508668729141,204.094751518789,1298.67909904872,304,5255,1393,3862
84,84,baseline,0.1,0.2,baseline,Baseline,122.382220403805,384.611755633274,2494.95503142493,93,1825,511,1314
84,84,baseline,0.1,0.2,early_mover,Early Mover,117.21895041423,316.082448204883,1868.39739433735,224,3617,959,2658
84,84,baseline,0.1,0.2,sequential,Sequential,120.188427497743,250.72101037405,1644.19551378063,269,3838,1074,2764
84,84,baseline,0.1,0.2,coordinated,Coordinated,119.252591706526,234.376769025243,1726.51741873969,261,4094,1166,2928
84,84,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,120.876587352197,236.476250096146,1641.63974349926,259,3890,1092,2798
84,84,high,0.2,0.4,baseline,Baseline,112.247928995188,419.975544749436,2846.38634344943,16,346,123,223
84,84,high,0.2,0.4,early_mover,Early Mover,99.4492241129347,353.805983537978,2473.52598519547,96,1498,565,933
84,84,high,0.2,0.4,sequential,Sequential,98.0290147103777,355.78445491714,2456.40092310908,95,1462,583,879
84,84,high,0.2,0.4,coordinated,Coordinated,95.2226845871614,371.768783594365,2500.82523736646,88,1387,533,854
84,84,high,0.2,0.4,delayed_coordination,Delayed Coordination,97.3845440421059,351.745222926222,2417.36954160075,106,1522,586,936
85,85,low,0.05,0.1,baseline,Baseline,132.92899113445,307.129499272064,2167.53141975468,153,3371,535,2836
85,85,low,0.05,0.1,early_mover,Early Mover,133.573931341066,200.495252060059,1406.67451108013,296,5528,1241,4287
85,85,low,0.05,0.1,sequential,Sequential,135.786623696718,189.858302383289,1324.81671908146,318,5698,1334,4364
85,85,low,0.05,0.1,coordinated,Coordinated,133.462875366658,187.322248645856,1352.02196618926,307,5593,1269,4324
85,85,low,0.05,0.1,delayed_coordination,Delayed Coordination,133.474780865988,193.707470546638,1347.38987680399,308,5601,1261,4340
85,85,baseline,0.1,0.2,baseline,Baseline,124.930595785233,337.809753779667,2437.627732152,121,2308,573,1735
85,85,baseline,0.1,0.2,early_mover,Early Mover,116.60315494339,243.743631689583,1804.5778050273,252,4046,1123,2923
85,85,baseline,0.1,0.2,sequential,Sequential,111.61653658344,242.486360254581,1796.3174471505,212,3823,1092,2731
85,85,baseline,0.1,0.2,coordinated,Coordinated,113.701984594612,247.813823363454,1788.16898622516,226,3982,1155,2827
85,85,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,113.404827815671,239.753015897196,1771.40098086807,237,3969,1132,2837
85,85,high,0.2,0.4,baseline,Baseline,110.959792860704,407.487360487987,2927.64135526552,19,390,193,197
85,85,high,0.2,0.4,early_mover,Early Mover,92.9179280126816,361.266741830054,2603.72999832934,87,1246,492,754
85,85,high,0.2,0.4,sequential,Sequential,90.4078169302997,359.079270719392,2581.74439222953,85,1234,489,745
85,85,high,0.2,0.4,coordinated,Coordinated,86.5709422530023,366.213412754163,2649.1717568694,66,1120,455,665
85,85,high,0.2,0.4,delayed_coordination,Delayed Coordination,89.1171631600626,363.872297737599,2591.29503302746,83,1228,501,727
86,86,low,0.05,0.1,baseline,Baseline,131.13221496559,387.739397732827,2434.50795878446,120,2445,483,1962
86,86,low,0.05,0.1,early_mover,Early Mover,142.749095446827,214.245956067821,1441.24738566935,313,5035,1153,3882
86,86,low,0.05,0.1,sequential,Sequential,133.595934510809,219.191177271277,1455.16001037087,290,4718,1159,3559
86,86,low,0.05,0.1,coordinated,Coordinated,127.283530914376,254.906955198616,1610.18214422224,270,4523,1124,3399
86,86,low,0.05,0.1,delayed_coordination,Delayed Coordination,136.329399125251,211.194803367591,1419.43785472969,292,4827,1148,3679
86,86,baseline,0.1,0.2,baseline,Baseline,124.489326992393,413.496681892735,2632.63421941163,85,1666,416,1250
86,86,baseline,0.1,0.2,early_mover,Early Mover,120.508677469624,287.673103918755,1852.5623068583,255,3706,1018,2688
86,86,baseline,0.1,0.2,sequential,Sequential,114.378213505845,306.915276999738,1870.09412685431,236,3605,1043,2562
86,86,baseline,0.1,0.2,coordinated,Coordinated,112.953924867774,317.351337305861,1935.94525204525,211,3536,1003,2533
86,86,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,117.313058208177,279.194073839854,1810.10887712686,251,3716,1024,2692
86,86,high,0.2,0.4,baseline,Baseline,116.566449074028,439.192014940752,2914.81541451186,23,464,217,247
86,86,high,0.2,0.4,early_mover,Early Mover,95.8733842012325,413.299652872177,2732.82719045176,61,1058,430,628
86,86,high,0.2,0.4,sequential,Sequential,93.3443162146522,403.782159873791,2625.46667362131,92,1213,470,743
86,86,high,0.2,0.4,coordinated,Coordinated,90.03297470171,415.38779868324,2707.27395610256,66,1091,385,706
86,86,high,0.2,0.4,delayed_coordination,Delayed Coordination,91.3941809227063,408.793110655631,2701.74036344019,59,1052,398,654
87,87,low,0.05,0.1,baseline,Baseline,135.863178532536,323.868497923148,2223.68173340282,148,3002,664,2338
87,87,low,0.05,0.1,early_mover,Early Mover,140.049828136055,182.19430618297,1388.43677370256,315,5174,1324,3850
87,87,low,0.05,0.1,sequential,Sequential,134.126618853023,186.085765390828,1395.41199936169,304,4929,1363,3566
87,87,low,0.05,0.1,coordinated,Coordinated,137.262413381472,193.896778131794,1393.97562424164,309,5151,1467,3684
87,87,low,0.05,0.1,delayed_coordination,Delayed Coordination,137.411761075371,180.117768206617,1380.49535216288,298,5127,1364,3763
87,87,baseline,0.1,0.2,baseline,Baseline,121.418985134136,400.783435125497,2682.01457983065,67,1341,496,845
87,87,baseline,0.1,0.2,early_mover,Early Mover,116.484705234245,291.181586591661,2044.59502613979,206,3185,992,2193
87,87,baseline,0.1,0.2,sequential,Sequential,118.451980962751,264.274392986887,1852.99917589119,240,3418,1121,2297
87,87,baseline,0.1,0.2,coordinated,Coordinated,119.084427098475,252.215737383037,1826.42131367927,245,3670,1116,2554
87,87,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,116.063293359614,277.580719447846,1890.79433790262,237,3339,1080,2259
87,87,high,0.2,0.4,baseline,Baseline,113.741417073415,431.551074807343,2941.51606084463,10,196,90,106
87,87,high,0.2,0.4,early_mover,Early Mover,97.9641935934143,381.118707986718,2639.89787707797,71,1111,489,622
87,87,high,0.2,0.4,sequential,Sequential,94.2999161230012,377.297775060193,2623.68872507758,77,1151,518,633
87,87,high,0.2,0.4,coordinated,Coordinated,94.0457950792181,380.453483268424,2634.53530619142,75,1175,543,632
87,87,high,0.2,0.4,delayed_coordination,Delayed Coordination,93.8977459746006,380.147840431288,2635.7598508433,70,1121,496,625
88,88,low,0.05,0.1,baseline,Baseline,131.984856833601,334.631511033006,2254.08017088478,136,2858,616,2242
88,88,low,0.05,0.1,early_mover,Early Mover,138.675633595371,203.424423553879,1417.75303610851,302,5366,1430,3936
88,88,low,0.05,0.1,sequential,Sequential,138.053361374176,199.905352864813,1336.7767127058,308,5352,1635,3717
88,88,low,0.05,0.1,coordinated,Coordinated,129.917448130334,198.080403849309,1495.23311628117,275,4838,1485,3353
88,88,low,0.05,0.1,delayed_coordination,Delayed Coordination,137.124624700816,198.024545870257,1354.35040766146,307,5416,1579,3837
88,88,baseline,0.1,0.2,baseline,Baseline,123.358877201516,368.297700493625,2524.95541174584,89,1968,619,1349
88,88,baseline,0.1,0.2,early_mover,Early Mover,114.031610897692,276.888773470224,1965.48059575698,196,3456,1073,2383
88,88,baseline,0.1,0.2,sequential,Sequential,113.983653932627,269.448411783347,1863.76629384124,224,3636,1119,2517
88,88,baseline,0.1,0.2,coordinated,Coordinated,113.444971166613,263.265372421963,1889.90702474254,218,3706,1181,2525
88,88,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,111.761516751929,269.222459995245,1913.48024227011,200,3460,1058,2402
88,88,high,0.2,0.4,baseline,Baseline,113.087976751089,434.536906523301,2854.33381701031,23,420,174,246
88,88,high,0.2,0.4,early_mover,Early Mover,95.680278293557,392.859320296998,2608.04355969992,69,1152,380,772
88,88,high,0.2,0.4,sequential,Sequential,90.555786921575,394.430921855958,2598.58512977921,72,1142,377,765
88,88,high,0.2,0.4,coordinated,Coordinated,91.9294083481708,390.407890356139,2584.77117291832,72,1198,452,746
88,88,high,0.2,0.4,delayed_coordination,Delayed Coordination,91.3649449632679,382.693028972938,2572.29502575071,79,1230,408,822
89,89,low,0.05,0.1,baseline,Baseline,133.183601240999,314.042939164873,2124.81451305663,146,3206,622,2584
89,89,low,0.05,0.1,early_mover,Early Mover,129.90895983207,220.090386954557,1453.00447192163,292,5265,1425,3840
89,89,low,0.05,0.1,sequential,Sequential,125.681462925336,225.647356956876,1445.55206973129,268,4993,1431,3562
89,89,low,0.05,0.1,coordinated,Coordinated,127.454311789097,219.262750800078,1476.24589910518,271,4943,1356,3587
89,89,low,0.05,0.1,delayed_coordination,Delayed Coordination,128.425355080432,218.914032938768,1424.77741195266,285,5289,1419,3870
89,89,baseline,0.1,0.2,baseline,Baseline,125.161425539448,358.03341690049,2385.98506582655,116,2333,582,1751
89,89,baseline,0.1,0.2,early_mover,Early Mover,116.716458042325,274.525996139353,1746.14412742244,246,4049,1178,2871
89,89,baseline,0.1,0.2,sequential,Sequential,110.24191083062,271.766615959005,1786.59818672074,245,3915,1166,2749
89,89,baseline,0.1,0.2,coordinated,Coordinated,117.589876045476,251.509526716823,1630.2091001369,264,4465,1319,3146
89,89,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,114.887495579205,261.393378953821,1658.7084070735,253,4164,1204,2960
89,89,high,0.2,0.4,baseline,Baseline,109.670435448974,427.175457228012,2889.95344911419,15,265,117,148
89,89,high,0.2,0.4,early_mover,Early Mover,96.919450393162,378.517873648731,2486.81368151669,101,1516,624,892
89,89,high,0.2,0.4,sequential,Sequential,92.9100936616029,369.060320970726,2478.42129328816,98,1484,602,882
89,89,high,0.2,0.4,coordinated,Coordinated,91.7372731381341,379.090221000227,2523.64270515097,90,1385,553,832
89,89,high,0.2,0.4,delayed_coordination,Delayed Coordination,94.3360971924795,367.31861899302,2436.94402328417,105,1574,631,943
90,90,low,0.05,0.1,baseline,Baseline,134.258576940403,346.005835984046,2334.2388264092,145,3015,593,2422
90,90,low,0.05,0.1,early_mover,Early Mover,137.877252497461,222.850368263876,1487.45380735785,272,4941,1423,3518
90,90,low,0.05,0.1,sequential,Sequential,130.597485121735,228.351936864996,1502.46329459999,264,4852,1469,3383
90,90,low,0.05,0.1,coordinated,Coordinated,129.209518013128,228.107272076587,1482.35698154714,281,4951,1414,3537
90,90,low,0.05,0.1,delayed_coordination,Delayed Coordination,133.809709621308,217.954268561662,1490.2767363154,270,4913,1502,3411
90,90,baseline,0.1,0.2,baseline,Baseline,125.150602127758,390.122755307945,2574.01700730986,98,2086,538,1548
90,90,baseline,0.1,0.2,early_mover,Early Mover,124.239326338134,266.600517423875,1710.70362263743,259,4252,1196,3056
90,90,baseline,0.1,0.2,sequential,Sequential,119.480686348954,262.615430948095,1720.18554878778,253,4058,1213,2845
90,90,baseline,0.1,0.2,coordinated,Coordinated,117.192362506359,275.785903016914,1754.75972897463,244,4078,1111,2967
90,90,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,121.35873355395,257.200875854643,1674.43084872795,257,4223,1118,3105
90,90,high,0.2,0.4,baseline,Baseline,113.154044574399,449.463260964854,2994.31514055596,15,295,138,157
90,90,high,0.2,0.4,early_mover,Early Mover,95.860320919629,407.061348410896,2701.01388757569,74,1149,502,647
90,90,high,0.2,0.4,sequential,Sequential,92.8164690294215,391.761791817614,2651.04867260255,93,1196,480,716
90,90,high,0.2,0.4,coordinated,Coordinated,94.6134703196378,398.254320600865,2566.71300989195,108,1491,490,1001
90,90,high,0.2,0.4,delayed_coordination,Delayed Coordination,93.4520031188516,397.267343942616,2655.39738322692,85,1222,493,729
91,91,low,0.05,0.1,baseline,Baseline,130.287198639269,356.863211600835,2383.22937453973,129,2848,779,2069
91,91,low,0.05,0.1,early_mover,Early Mover,142.881795351782,220.222785417418,1460.02407562918,304,5680,1299,4381
91,91,low,0.05,0.1,sequential,Sequential,141.059293980172,222.244756885056,1410.51839300341,298,5563,1377,4186
91,91,low,0.05,0.1,coordinated,Coordinated,143.764068734354,196.731057817225,1358.69967986677,328,5600,1519,4081
91,91,low,0.05,0.1,delayed_coordination,Delayed Coordination,141.606240321499,209.587064612325,1411.27330715869,308,5571,1324,4247
91,91,baseline,0.1,0.2,baseline,Baseline,124.366945692891,371.848259915583,2595.42635025199,108,2088,709,1379
91,91,baseline,0.1,0.2,early_mover,Early Mover,126.634088426912,273.859540158338,1794.83346469723,253,4387,1147,3240
91,91,baseline,0.1,0.2,sequential,Sequential,122.287923845656,269.80426376753,1776.27555815364,258,4300,1187,3113
91,91,baseline,0.1,0.2,coordinated,Coordinated,127.917300854519,249.281860590835,1674.65648671362,283,4688,1240,3448
91,91,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,122.701632593721,272.535787677571,1777.25667636975,247,4270,1161,3109
91,91,high,0.2,0.4,baseline,Baseline,112.000670443579,437.031590783333,2994.17151820099,20,327,161,166
91,91,high,0.2,0.4,early_mover,Early Mover,99.6101364018385,388.672371481004,2582.33208969134,105,1592,526,1066
91,91,high,0.2,0.4,sequential,Sequential,97.4535009057507,386.188324160745,2546.33936779271,109,1545,512,1033
91,91,high,0.2,0.4,coordinated,Coordinated,95.5444339694268,389.298913456479,2554.27200760862,114,1492,517,975
91,91,high,0.2,0.4,delayed_coordination,Delayed Coordination,98.376648900071,380.052373347107,2508.88647202587,117,1658,559,1099
92,92,low,0.05,0.1,baseline,Baseline,132.59804478881,297.666050481464,2090.54025165637,159,3351,618,2733
92,92,low,0.05,0.1,early_mover,Early Mover,134.924603451613,189.682215778869,1360.72174103011,306,5447,1170,4277
92,92,low,0.05,0.1,sequential,Sequential,130.509497819726,175.96412330835,1307.98637606824,287,5269,1237,4032
92,92,low,0.05,0.1,coordinated,Coordinated,130.396426394004,188.071105154838,1347.86282597841,292,5288,1260,4028
92,92,low,0.05,0.1,delayed_coordination,Delayed Coordination,131.272773845601,179.996541929269,1302.98109998392,299,5279,1217,4062
92,92,baseline,0.1,0.2,baseline,Baseline,122.459361623281,345.426779138657,2383.87147088819,98,2129,432,1697
92,92,baseline,0.1,0.2,early_mover,Early Mover,117.543807657152,237.114203708288,1752.80308157758,226,3916,874,3042
92,92,baseline,0.1,0.2,sequential,Sequential,114.865131649842,228.92869311577,1704.99198742511,235,3953,930,3023
92,92,baseline,0.1,0.2,coordinated,Coordinated,111.109592143295,242.718280729803,1737.39158084432,225,3855,940,2915
92,92,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,115.996701026231,225.519572343309,1689.63613832408,222,4006,909,3097
92,92,high,0.2,0.4,baseline,Baseline,111.786517396202,402.847823664388,2746.98488621669,32,634,220,414
92,92,high,0.2,0.4,early_mover,Early Mover,97.5190449857559,335.408723141653,2361.07147251511,104,1734,581,1153
92,92,high,0.2,0.4,sequential,Sequential,91.5475115595493,331.679895617886,2370.2585232788,84,1693,564,1129
92,92,high,0.2,0.4,coordinated,Coordinated,91.9102224829712,347.363474868436,2398.55507743542,95,1611,550,1061
92,92,high,0.2,0.4,delayed_coordination,Delayed Coordination,92.4334247869111,327.40671951919,2344.59749196642,104,1727,589,1138
93,93,low,0.05,0.1,baseline,Baseline,131.697379761187,331.618282075188,2203.22041809361,149,3285,526,2759
93,93,low,0.05,0.1,early_mover,Early Mover,142.179324198363,188.671782814747,1261.12410573448,335,5823,1240,4583
93,93,low,0.05,0.1,sequential,Sequential,140.892742278737,183.610978469658,1219.04735470594,338,5807,1330,4477
93,93,low,0.05,0.1,coordinated,Coordinated,134.907954675169,198.031876307643,1292.34935880275,320,5782,1470,4312
93,93,low,0.05,0.1,delayed_coordination,Delayed Coordination,140.009313893155,178.430475115255,1215.25221300921,333,5831,1374,4457
93,93,baseline,0.1,0.2,baseline,Baseline,121.822841630677,377.720201571613,2508.69696981082,104,2120,460,1660
93,93,baseline,0.1,0.2,early_mover,Early Mover,120.491839808923,256.530037037867,1745.61090690683,265,4353,1154,3199
93,93,baseline,0.1,0.2,sequential,Sequential,116.166819538629,255.732370979049,1721.68427847271,241,4138,1229,2909
93,93,baseline,0.1,0.2,coordinated,Coordinated,114.422730244053,273.399375603941,1799.30555229492,248,4003,1184,2819
93,93,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,119.206515220401,244.379755670665,1679.63611028797,275,4352,1246,3106
93,93,high,0.2,0.4,baseline,Baseline,109.483704611034,449.619109586971,2962.52553807659,17,335,151,184
93,93,high,0.2,0.4,early_mover,Early Mover,100.516575242061,377.626378906727,2518.47817551735,101,1579,621,958
93,93,high,0.2,0.4,sequential,Sequential,97.9090271068622,367.755351444041,2451.41068057902,114,1697,655,1042
93,93,high,0.2,0.4,coordinated,Coordinated,95.3114148530238,378.911631334382,2501.62494900564,107,1607,618,989
93,93,high,0.2,0.4,delayed_coordination,Delayed Coordination,98.9040924151324,370.103133096105,2441.36665845011,117,1711,614,1097
94,94,low,0.05,0.1,baseline,Baseline,133.065986176015,332.060905809914,2238.89390902034,132,2882,651,2231
94,94,low,0.05,0.1,early_mover,Early Mover,150.954534349743,206.184563219468,1313.36588804698,327,5586,1377,4209
94,94,low,0.05,0.1,sequential,Sequential,143.875234898316,204.808270674015,1297.26411700559,313,5506,1534,3972
94,94,low,0.05,0.1,coordinated,Coordinated,141.729352303048,211.543300521014,1317.34444464502,307,5542,1657,3885
94,94,low,0.05,0.1,delayed_coordination,Delayed Coordination,144.589366310383,201.80390194974,1280.12562766449,320,5557,1518,4039
94,94,baseline,0.1,0.2,baseline,Baseline,124.536688118596,380.440820874373,2500.32680469769,90,1852,519,1333
94,94,baseline,0.1,0.2,early_mover,Early Mover,126.631136277787,262.522175649533,1692.85510495483,255,4264,1057,3207
94,94,baseline,0.1,0.2,sequential,Sequential,122.632897040965,257.08666470933,1694.5141560015,258,4267,1159,3108
94,94,baseline,0.1,0.2,coordinated,Coordinated,124.943255449556,258.91111073492,1669.69798650561,261,4326,1198,3128
94,94,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,123.819348790146,260.34267881744,1662.0205420707,260,4319,1140,3179
94,94,high,0.2,0.4,baseline,Baseline,113.438950616895,430.039334444135,2870.48725969695,16,278,76,202
94,94,high,0.2,0.4,early_mover,Early Mover,97.2605317121312,374.919331633188,2579.74721841456,75,1224,441,783
94,94,high,0.2,0.4,sequential,Sequential,94.1983882119539,364.16117890931,2520.47484637381,90,1328,457,871
94,94,high,0.2,0.4,coordinated,Coordinated,96.9852962643332,355.928887400754,2460.60481186673,98,1598,563,1035
94,94,high,0.2,0.4,delayed_coordination,Delayed Coordination,94.4188815620882,363.174964400219,2511.90824241186,89,1380,469,911
95,95,low,0.05,0.1,baseline,Baseline,133.941940505079,340.915934828625,2296.11522614583,134,2878,703,2175
95,95,low,0.05,0.1,early_mover,Early Mover,139.288966244816,234.334066234369,1461.30661331468,291,5177,1509,3668
95,95,low,0.05,0.1,sequential,Sequential,142.527619898428,205.363788936599,1356.82329105187,325,5454,1612,3842
95,95,low,0.05,0.1,coordinated,Coordinated,141.179449513173,205.74483291639,1347.92316766142,318,5581,1775,3806
95,95,low,0.05,0.1,delayed_coordination,Delayed Coordination,135.947869056292,231.492286681788,1426.57438030318,291,5221,1550,3671
95,95,baseline,0.1,0.2,baseline,Baseline,127.264144576925,381.937551516144,2498.40150307596,104,2094,636,1458
95,95,baseline,0.1,0.2,early_mover,Early Mover,127.864093556112,252.603054136321,1633.13617250146,284,4514,1215,3299
95,95,baseline,0.1,0.2,sequential,Sequential,126.347526365368,247.398264267453,1581.96999756119,281,4544,1346,3198
95,95,baseline,0.1,0.2,coordinated,Coordinated,120.402533508692,258.863892999346,1718.19407423668,237,4251,1256,2995
95,95,baseline,0.1,0.2,delayed_coordination,Delayed Coordination,129.626825581916,240.019158514166,1549.24146968693,304,4719,1319,3400
95,95,high,0.2,0.4,baseline,Baseline,115.106854690728,422.643486876003,2847.26643834296,30,559,241,318
95,95,high,0.2,0.4,early_mover,Early Mover,99.0020279200132,377.623298964374,2517.94631113843,97,1456,529,927
95,95,high,0.2,0.4,sequential,Sequential,95.4301827133052,368.502575369358,2471.54654488059,107,1530,551,979
95,95,high,0.2,0.4,coordinated,Coordinated,94.16415795886,376.862927964756,2532.77999503169,102,1517,464,1053
95,95,high,0.2,0.4,delayed_coordination,Delayed Coordination,95.9493866791607,368.690223365963,2469.45812657091,100,1540,536,1004
96,96,low,0.05,0.1,baseline,Baseline,132.144247550586,322.268291286292,2198.70358466404,151,3210,529,2681
