replication,seed,recovery_horizon,scenario_A,scenario_B,delta_final_fitness_A_minus_B,delta_final_risk_A_minus_B,delta_final_trade_A_minus_B,delta_switches_A_minus_B
52,52,7,early_mover,coordinated,5.53427907028019,-12.0896359796302,-42.4815761121324,302
52,52,7,early_mover,delayed_coordination,1.37449169994082,8.32434834872029,56.2693180079293,-68
52,52,7,sequential,coordinated,3.68281164377287,-24.5416874960308,-107.730757785024,381
52,52,7,sequential,delayed_coordination,-0.476975726566508,-4.12770316768027,-8.97986366496207,11
52,52,7,coordinated,delayed_coordination,-4.15978737033937,20.4139843283505,98.7508941200617,-370
53,53,3,early_mover,sequential,5.0763331552524,-9.02858253850135,0.764165293778206,-16
53,53,3,early_mover,coordinated,4.94812588898679,-16.5665314765837,2.34469166860799,-39
53,53,3,early_mover,delayed_coordination,1.10616113342586,-0.221346068865103,37.483397493364,-106
53,53,3,sequential,coordinated,-0.128207266265605,-7.53794893808239,1.58052637482979,-23
53,53,3,sequential,delayed_coordination,-3.97017202182654,8.80723646963625,36.7192321995858,-90
53,53,3,coordinated,delayed_coordination,-3.84196475556094,16.3451854077186,35.138705824756,-67
53,53,5,early_mover,sequential,4.25449829971275,12.5512623671163,24.9913251232233,24
53,53,5,early_mover,coordinated,1.85738343069015,-3.45325892548504,40.3671415730553,-86
53,53,5,early_mover,delayed_coordination,3.87019563064975,1.96930083133148,5.15253044923816,-26
53,53,5,sequential,coordinated,-2.3971148690226,-16.0045212926013,15.375816449832,-110
53,53,5,sequential,delayed_coordination,-0.384302669063004,-10.5819615357848,-19.8387946739851,-50
53,53,5,coordinated,delayed_coordination,2.0128121999596,5.42255975681653,-35.2146111238171,60
53,53,7,early_mover,sequential,1.85068246842357,-5.29458134148919,32.4843117414541,-1
53,53,7,early_mover,coordinated,2.5853446840993,-34.9233733334885,-9.82926728696611,15
53,53,7,early_mover,delayed_coordination,2.09608178792415,-5.76432044326242,36.6548522256512,-33
53,53,7,sequential,coordinated,0.734662215675726,-29.6287919919993,-42.3135790284202,16
53,53,7,sequential,delayed_coordination,0.245399319500578,-0.469739101773229,4.17054048419709,-32
53,53,7,coordinated,delayed_coordination,-0.489262896175148,29.1590528902261,46.4841195126173,-48
54,54,3,early_mover,sequential,-0.292345176098593,16.7558533530388,108.702277234726,-282
54,54,3,early_mover,coordinated,-0.810870023907796,25.1737353968652,183.567407971536,-394
54,54,3,early_mover,delayed_coordination,-0.525685986823447,28.3642630644385,159.53491521741,-237
54,54,3,sequential,coordinated,-0.518524847809203,8.41788204382647,74.8651307368107,-112
54,54,3,sequential,delayed_coordination,-0.233340810724854,11.6084097113998,50.8326379826842,45
54,54,3,coordinated,delayed_coordination,0.285184037084349,3.19052766757329,-24.0324927541265,157
54,54,5,early_mover,sequential,0.793872676559189,13.6132387512308,94.216083059036,-97
54,54,5,early_mover,coordinated,8.79683743464639,-6.09650898606759,-41.0529431395325,327
54,54,5,early_mover,delayed_coordination,3.02169893039182,-1.13086583609888,52.6674190805522,-50
54,54,5,sequential,coordinated,8.0029647580872,-19.7097477372984,-135.269026198569,424
54,54,5,sequential,delayed_coordination,2.22782625383263,-14.7441045873296,-41.5486639784838,47
54,54,5,coordinated,delayed_coordination,-5.77513850425457,4.96564314996871,93.7203622200848,-377
54,54,7,early_mover,sequential,4.88536522723737,11.837848336396,60.200860252568,60
54,54,7,early_mover,coordinated,5.9249977709493,-3.65054148063064,-6.84948638407741,122
54,54,7,early_mover,delayed_coordination,2.74558322754608,12.7430165131748,61.6392367355591,51
54,54,7,sequential,coordinated,1.03963254371193,-15.4883898170266,-67.0503466366454,62
54,54,7,sequential,delayed_coordination,-2.13978199969129,0.905168176778801,1.43837648299109,-9
54,54,7,coordinated,delayed_coordination,-3.17941454340323,16.3935579938054,68.4887231196365,-71
55,55,3,early_mover,sequential,4.27835669344729,8.04795709753955,-3.8249372661619,100
55,55,3,early_mover,coordinated,6.11206659644051,-3.18403876098154,-72.3390138042419,288
55,55,3,early_mover,delayed_coordination,1.40258805211624,10.9804261920007,61.7913811176047,-23
55,55,3,sequential,coordinated,1.83370990299322,-11.2319958585211,-68.51407653808,188
55,55,3,sequential,delayed_coordination,-2.87576864133105,2.93246909446117,65.6163183837666,-123
55,55,3,coordinated,delayed_coordination,-4.70947854432427,14.1644649529823,134.130394921847,-311
55,55,5,early_mover,sequential,4.52544960499654,11.2547011144114,27.8516297840386,-65
55,55,5,early_mover,coordinated,7.97253893950486,10.128112513753,-29.6362590757651,43
55,55,5,early_mover,delayed_coordination,2.33039148683785,13.6920743371433,62.0282366223046,-163
55,55,5,sequential,coordinated,3.44708933450832,-1.12658860065841,-57.4878888598037,108
55,55,5,sequential,delayed_coordination,-2.19505811815868,2.43737322273188,34.176606838266,-98
55,55,5,coordinated,delayed_coordination,-5.642147452667,3.56396182339029,91.6644956980697,-206
55,55,7,early_mover,sequential,0.705192026899624,17.0222602909778,88.3947224937847,-112
55,55,7,early_mover,coordinated,1.17131659302615,5.02625317069675,47.719414649039,-21
55,55,7,early_mover,delayed_coordination,1.2680024102809,21.674124980198,101.206261177069,-67
55,55,7,sequential,coordinated,0.466124566126524,-11.996007120281,-40.6753078447457,91
55,55,7,sequential,delayed_coordination,0.562810383381276,4.65186468922019,12.8115386832847,45
55,55,7,coordinated,delayed_coordination,0.0966858172547518,16.6478718095012,53.4868465280304,-46
56,56,3,early_mover,sequential,-0.469603324118552,9.90369123675893,97.7003089194568,-261
56,56,3,early_mover,coordinated,8.73602873961079,-25.2274517053664,-102.365508404144,447
56,56,3,early_mover,delayed_coordination,2.30094694064981,0.373291093029422,27.6222434519184,-47
56,56,3,sequential,coordinated,9.20563206372934,-35.1311429421253,-200.065817323601,708
56,56,3,sequential,delayed_coordination,2.77055026476836,-9.53040014372951,-70.0780654675384,214
56,56,3,coordinated,delayed_coordination,-6.43508179896098,25.6007427983958,129.987751856063,-494
56,56,5,early_mover,sequential,-1.22978011153141,12.6624382869967,84.3207335621764,-223
56,56,5,early_mover,coordinated,1.49080979789592,10.0790048358733,23.6948926008852,51
56,56,5,early_mover,delayed_coordination,3.19934500477036,-6.64783848148312,6.98818098602055,-18
56,56,5,sequential,coordinated,2.72058990942733,-2.58343345112343,-60.6258409612913,274
56,56,5,sequential,delayed_coordination,4.42912511630178,-19.3102767684799,-77.3325525761559,205
56,56,5,coordinated,delayed_coordination,1.70853520687444,-16.7268433173564,-16.7067116148646,-69
56,56,7,early_mover,sequential,0.591265672824903,6.0350441330699,62.7107242873251,-54
56,56,7,early_mover,coordinated,0.0129230991846896,2.81408561052433,30.2608839314696,-156
56,56,7,early_mover,delayed_coordination,2.05205321083713,7.90142228081152,48.279271175104,-119
56,56,7,sequential,coordinated,-0.578342573640214,-3.22095852254557,-32.4498403558555,-102
56,56,7,sequential,delayed_coordination,1.46078753801223,1.86637814774161,-14.4314531122211,-65
56,56,7,coordinated,delayed_coordination,2.03913011165244,5.08733667028719,18.0183872436344,37
57,57,3,early_mover,sequential,0.128976487920511,31.2978245730361,85.9665528513876,-343
57,57,3,early_mover,coordinated,4.2325569517364,5.93045094332786,11.6383700511446,-106
57,57,3,early_mover,delayed_coordination,-2.81090209145862,29.2920441802895,125.975258876073,-449
57,57,3,sequential,coordinated,4.10358046381589,-25.3673736297082,-74.328182800243,237
57,57,3,sequential,delayed_coordination,-2.93987857937913,-2.00578039274657,40.0087060246858,-106
57,57,3,coordinated,delayed_coordination,-7.04345904319501,23.3615932369616,114.336888824929,-343
57,57,5,early_mover,sequential,3.51984009206723,6.32514845090003,35.1552733397752,-84
57,57,5,early_mover,coordinated,2.93810424388133,19.4899805192602,62.2415955066879,-113
57,57,5,early_mover,delayed_coordination,2.11747173827082,3.10747899328862,36.3468979567565,-116
57,57,5,sequential,coordinated,-0.5817358481859,13.1648320683601,27.0863221669126,-29
57,57,5,sequential,delayed_coordination,-1.4023683537964,-3.21766945761141,1.19162461698124,-32
57,57,5,coordinated,delayed_coordination,-0.820632505610504,-16.3825015259715,-25.8946975499314,-3
57,57,7,early_mover,sequential,2.5051817293742,22.9385023110802,24.1744158034171,12
57,57,7,early_mover,coordinated,-2.85331828631597,15.5129180605464,102.654204113026,-178
57,57,7,early_mover,delayed_coordination,2.46658208973098,15.9940211887473,32.2409324195582,-32
57,57,7,sequential,coordinated,-5.35850001569017,-7.42558425053383,78.4797883096089,-190
57,57,7,sequential,delayed_coordination,-0.0385996396432233,-6.94448112233289,8.06651661614114,-44
57,57,7,coordinated,delayed_coordination,5.31990037604695,0.481103128200942,-70.4132716934678,146
58,58,3,early_mover,sequential,5.04246067874654,-4.15875303012564,-9.57571362987164,168
58,58,3,early_mover,coordinated,4.20593475427231,-5.04330688189876,-8.89938170904134,169
58,58,3,early_mover,delayed_coordination,-1.3355520256566,13.748951092734,79.0797956034514,-52
58,58,3,sequential,coordinated,-0.83652592447423,-0.88455385177312,0.676331920830307,1
58,58,3,sequential,delayed_coordination,-6.37801270440313,17.9077041228596,88.6555092333231,-220
58,58,3,coordinated,delayed_coordination,-5.5414867799289,18.7922579746327,87.9791773124928,-221
58,58,5,early_mover,sequential,-1.23645914650861,12.2651063962989,63.4907943582234,12
58,58,5,early_mover,coordinated,-0.812098302593213,12.9353445736693,68.8861997162533,-7
58,58,5,early_mover,delayed_coordination,-0.780353162637141,11.4247982387972,65.8920950800914,-11
58,58,5,sequential,coordinated,0.424360843915395,0.670238177370379,5.39540535802985,-19
58,58,5,sequential,delayed_coordination,0.456105983871467,-0.840308157501738,2.40130072186798,-23
58,58,5,coordinated,delayed_coordination,0.0317451399560724,-1.51054633487212,-2.99410463616186,-4
58,58,7,early_mover,sequential,-0.601526166876184,19.4932255198715,83.6551582774425,-87
58,58,7,early_mover,coordinated,0.657176548011591,5.79580514726931,34.975915296739,39
58,58,7,early_mover,delayed_coordination,-0.042553569254224,9.59590429769716,62.6460033445599,-82
58,58,7,sequential,coordinated,1.25870271488778,-13.6974203726022,-48.6792429807035,126
58,58,7,sequential,delayed_coordination,0.55897259762196,-9.89732122217436,-21.0091549328827,5
58,58,7,coordinated,delayed_coordination,-0.699730117265815,3.80009915042785,27.6700880478209,-121
59,59,3,early_mover,sequential,1.94916612693875,8.56077881788886,64.3578652495341,-231
59,59,3,early_mover,coordinated,3.6604559550391,-5.61973043339447,-22.4592693538088,-15
59,59,3,early_mover,delayed_coordination,3.76225836043503,3.30333580175449,19.9057746737849,-53
59,59,3,sequential,coordinated,1.71128982810035,-14.1805092512833,-86.817134603343,216
59,59,3,sequential,delayed_coordination,1.81309223349628,-5.25744301613437,-44.4520905757493,178
59,59,3,coordinated,delayed_coordination,0.101802405395929,8.92306623514895,42.3650440275937,-38
59,59,5,early_mover,sequential,8.03395427542665,-1.49266842575213,-90.5548792152711,259
59,59,5,early_mover,coordinated,14.7450586570982,-19.6981325190121,-254.260949144799,979
59,59,5,early_mover,delayed_coordination,8.24913479770008,3.77450360721514,-53.948454093289,236
59,59,5,sequential,coordinated,6.71110438167159,-18.2054640932599,-163.706069929528,720
59,59,5,sequential,delayed_coordination,0.215180522273428,5.26717203296727,36.6064251219821,-23
59,59,5,coordinated,delayed_coordination,-6.49592385939816,23.4726361262272,200.31249505151,-743
59,59,7,early_mover,sequential,7.65031749854226,-2.34056666822372,-72.2048691748487,270
59,59,7,early_mover,coordinated,6.6945649635779,-6.28737272531461,-71.3444137253987,176
59,59,7,early_mover,delayed_coordination,7.80165221075708,2.39282036880937,-35.8609280744367,165
59,59,7,sequential,coordinated,-0.955752534964361,-3.9468060570909,0.860455449450001,-94
59,59,7,sequential,delayed_coordination,0.151334712214819,4.73338703703308,36.3439411004119,-105
59,59,7,coordinated,delayed_coordination,1.10708724717918,8.68019309412398,35.4834856509619,-11
60,60,3,early_mover,sequential,5.66382685940552,1.11807996866395,8.1826961363015,104
60,60,3,early_mover,coordinated,8.02800425009625,-6.7095376609432,-3.40705128298146,54
60,60,3,early_mover,delayed_coordination,5.78138142853031,4.93215196104245,24.8806853791266,96
60,60,3,sequential,coordinated,2.36417739069073,-7.82761762960715,-11.589747419283,-50
60,60,3,sequential,delayed_coordination,0.117554569124792,3.8140719923785,16.6979892428251,-8
60,60,3,coordinated,delayed_coordination,-2.24662282156594,11.6416896219856,28.287736662108,42
60,60,5,early_mover,sequential,6.44156759228355,2.97037876887111,-4.54540108643118,92
60,60,5,early_mover,coordinated,9.79185823837668,-18.6848923524745,-50.4601598189174,95
60,60,5,early_mover,delayed_coordination,5.73129776767593,-0.372692114540172,10.1890376934932,89
60,60,5,sequential,coordinated,3.35029064609313,-21.6552711213456,-45.9147587324862,3
60,60,5,sequential,delayed_coordination,-0.710269824607622,-3.34307088341129,14.7344387799244,-3
60,60,5,coordinated,delayed_coordination,-4.06056047070075,18.3122002379343,60.6491975124106,-6
60,60,7,early_mover,sequential,5.72420231054983,1.95520412946769,56.5232742749374,36
60,60,7,early_mover,coordinated,4.73630950398558,3.6310795699732,37.80622924914,68
60,60,7,early_mover,delayed_coordination,3.07226834402218,9.84622326847406,67.2191773017757,21
60,60,7,sequential,coordinated,-0.987892806564247,1.67587544050551,-18.7170450257975,32
60,60,7,sequential,delayed_coordination,-2.65193396652765,7.89101913900637,10.6959030268383,-15
60,60,7,coordinated,delayed_coordination,-1.6640411599634,6.21514369850087,29.4129480526358,-47
61,61,3,early_mover,sequential,5.45717327565407,3.86264463334282,18.5856141695774,147
61,61,3,early_mover,coordinated,10.1838529965229,-16.9280758102781,-104.183481069781,624
61,61,3,early_mover,delayed_coordination,4.27774788927067,-11.3516272539651,11.9733894355115,62
61,61,3,sequential,coordinated,4.72667972086882,-20.7907204436209,-122.769095239358,477
61,61,3,sequential,delayed_coordination,-1.1794253863834,-15.2142718873079,-6.61222473406588,-85
61,61,3,coordinated,delayed_coordination,-5.90610510725222,5.57644855631301,116.156870505292,-562
61,61,5,early_mover,sequential,5.28266290397022,6.37052892663928,36.8260462952267,151
61,61,5,early_mover,coordinated,12.5549405336827,-15.8431727588261,-86.8298867820142,526
61,61,5,early_mover,delayed_coordination,2.32214322882237,-0.552098869411054,56.3788574174994,17
61,61,5,sequential,coordinated,7.27227762971252,-22.2137016854654,-123.655933077241,375
61,61,5,sequential,delayed_coordination,-2.96051967514785,-6.92262779605034,19.5528111222727,-134
61,61,5,coordinated,delayed_coordination,-10.2327973048604,15.2910738894151,143.208744199514,-509
61,61,7,early_mover,sequential,1.29444795355201,7.60838747653099,58.3894183908583,-108
61,61,7,early_mover,coordinated,9.27386937658636,-21.1269335121035,-70.4069166772688,163
61,61,7,early_mover,delayed_coordination,3.45044731718083,-3.07958311261353,34.9179852931668,-25
61,61,7,sequential,coordinated,7.97942142303435,-28.7353209886345,-128.796335068127,271
61,61,7,sequential,delayed_coordination,2.15599936362882,-10.6879705891445,-23.4714330976915,83
61,61,7,coordinated,delayed_coordination,-5.82342205940553,18.04735039949,105.324901970436,-188
62,62,3,early_mover,sequential,0.983898898658282,17.2483220086306,68.5510622944798,-133
62,62,3,early_mover,coordinated,0.801704709690256,33.5152200069058,68.8068836578127,-75
62,62,3,early_mover,delayed_coordination,2.44547123945782,0.895929003317349,16.2939903169208,-11
62,62,3,sequential,coordinated,-0.182194188968026,16.2668979982752,0.255821363332871,58
62,62,3,sequential,delayed_coordination,1.46157234079953,-16.3523930053132,-52.257071977559,122
62,62,3,coordinated,delayed_coordination,1.64376652976756,-32.6192910035884,-52.5128933408919,64
62,62,5,early_mover,sequential,3.17570369933587,-2.87029172469047,34.5399244620871,74
62,62,5,early_mover,coordinated,5.6491233608572,2.13362764481548,-43.4783053275914,388
62,62,5,early_mover,delayed_coordination,-0.828911038973644,15.1288449478719,71.8562674364805,-54
62,62,5,sequential,coordinated,2.47341966152133,5.00391936950595,-78.0182297896786,314
62,62,5,sequential,delayed_coordination,-4.00461473830951,17.9991366725624,37.3163429743934,-128
62,62,5,coordinated,delayed_coordination,-6.47803439983085,12.9952173030564,115.334572764072,-442
62,62,7,early_mover,sequential,-0.395908834235257,10.6649523202956,84.7245683930075,-226
62,62,7,early_mover,coordinated,2.10564142495824,-11.0671626600026,30.759748299924,-113
62,62,7,early_mover,delayed_coordination,-1.83054968637882,3.4460022387774,82.4232517179271,-241
62,62,7,sequential,coordinated,2.50155025919349,-21.7321149802981,-53.9648200930835,113
62,62,7,sequential,delayed_coordination,-1.43464085214356,-7.21895008151816,-2.30131667508044,-15
62,62,7,coordinated,delayed_coordination,-3.93619111133705,14.51316489878,51.6635034180031,-128
63,63,3,early_mover,sequential,2.82146498850243,6.25989313237483,38.5577892635363,-76
63,63,3,early_mover,coordinated,7.62987635717869,-5.80105295780186,-18.985075572748,276
63,63,3,early_mover,delayed_coordination,2.70556618561656,6.33174626357555,13.1766944027406,37
63,63,3,sequential,coordinated,4.80841136867626,-12.0609460901767,-57.5428648362843,352
63,63,3,sequential,delayed_coordination,-0.115898802885866,0.0718531312007258,-25.3810948607957,113
63,63,3,coordinated,delayed_coordination,-4.92431017156213,12.1327992213774,32.1617699754886,-239
63,63,5,early_mover,sequential,3.23709999636695,0.953030743634656,23.2568269380606,-11
63,63,5,early_mover,coordinated,3.42757423188188,8.5623889172164,0.0267441601836254,23
63,63,5,early_mover,delayed_coordination,3.19852360398306,3.86621802269048,20.2396713300539,19
63,63,5,sequential,coordinated,0.190474235514927,7.60935817358174,-23.230082777877,34
63,63,5,sequential,delayed_coordination,-0.038576392383888,2.91318727905582,-3.01715560800676,30
63,63,5,coordinated,delayed_coordination,-0.229050627898815,-4.69617089452592,20.2129271698702,-4
63,63,7,early_mover,sequential,1.545218675271,2.25265500476846,31.2835443003448,-19
63,63,7,early_mover,coordinated,7.260571676143,-15.4443308868314,-77.5299080808481,247
63,63,7,early_mover,delayed_coordination,2.0798706828835,-1.67659317008338,27.4382973771881,-95
63,63,7,sequential,coordinated,5.715353000872,-17.6969858915999,-108.813452381193,266
63,63,7,sequential,delayed_coordination,0.534652007612493,-3.92924817485184,-3.84524692315676,-76
63,63,7,coordinated,delayed_coordination,-5.18070099325951,13.767737716748,104.968205458036,-342
64,64,3,early_mover,sequential,4.23538161966306,-1.85683909923193,11.7391960803384,115
64,64,3,early_mover,coordinated,8.45467916353471,0.555272927155471,-45.0231254846688,463
64,64,3,early_mover,delayed_coordination,2.29883280422246,5.99172331272501,47.5141439590914,25
64,64,3,sequential,coordinated,4.21929754387165,2.4121120263874,-56.7623215650071,348
64,64,3,sequential,delayed_coordination,-1.9365488154406,7.84856241195695,35.774947878753,-90
64,64,3,coordinated,delayed_coordination,-6.15584635931225,5.43645038556954,92.5372694437601,-438
64,64,5,early_mover,sequential,2.29628273598435,7.01843242058365,41.7253348836339,209
64,64,5,early_mover,coordinated,8.93004763256367,-13.9597146054642,-53.7490293044659,456
64,64,5,early_mover,delayed_coordination,2.2675158265898,-0.690981721727496,51.4291044414517,126
64,64,5,sequential,coordinated,6.63376489657932,-20.9781470260478,-95.4743641880998,247
64,64,5,sequential,delayed_coordination,-0.0287669093945482,-7.70941414231115,9.70376955781785,-83
64,64,5,coordinated,delayed_coordination,-6.66253180597387,13.2687328837367,105.178133745918,-330
64,64,7,early_mover,sequential,0.328598088580833,-1.93341737813904,60.0825451675369,-97
64,64,7,early_mover,coordinated,2.80016697754597,-5.35041479737885,22.4116268192629,164
64,64,7,early_mover,delayed_coordination,2.48603964236632,-0.507008891754055,2.86476857072012,37
64,64,7,sequential,coordinated,2.47156888896514,-3.41699741923981,-37.670918348274,261
64,64,7,sequential,delayed_coordination,2.15744155378549,1.42640848638499,-57.2177765968167,134
64,64,7,coordinated,delayed_coordination,-0.314127335179649,4.84340590562479,-19.5468582485428,-127
65,65,3,early_mover,sequential,-0.0188398023999525,12.2460115407699,72.0651291650888,-146
65,65,3,early_mover,coordinated,0.208559633352394,11.6566922615305,91.0600244167217,-139
65,65,3,early_mover,delayed_coordination,0.499458179813317,9.49153493227959,36.0902347000888,-21
65,65,3,sequential,coordinated,0.227399435752346,-0.589319279239476,18.9948952516329,7
65,65,3,sequential,delayed_coordination,0.518297982213269,-2.75447660849034,-35.974894465,125
65,65,3,coordinated,delayed_coordination,0.290898546460923,-2.16515732925086,-54.9697897166329,118
65,65,5,early_mover,sequential,-0.829988236108122,21.2020236698964,76.5392486978142,-113
65,65,5,early_mover,coordinated,0.219299462986271,16.319011692967,105.287467487926,-149
65,65,5,early_mover,delayed_coordination,-0.56190283624673,13.5509013360639,61.9438990353901,-104
65,65,5,sequential,coordinated,1.04928769909439,-4.8830119769294,28.7482187901119,-36
65,65,5,sequential,delayed_coordination,0.268085399861391,-7.65112233383249,-14.595349662424,9
65,65,5,coordinated,delayed_coordination,-0.781202299233001,-2.76811035690309,-43.3435684525359,45
65,65,7,early_mover,sequential,-0.15612064107539,3.55423706772334,51.8388838227395,-75
65,65,7,early_mover,coordinated,-0.644218489350692,6.68304174858335,62.1960452641906,-239
65,65,7,early_mover,delayed_coordination,-4.11604122612299,10.1577587891788,135.005328977459,-192
65,65,7,sequential,coordinated,-0.488097848275302,3.12880468086001,10.3571614414511,-164
65,65,7,sequential,delayed_coordination,-3.9599205850476,6.60352172145548,83.1664451547199,-117
65,65,7,coordinated,delayed_coordination,-3.4718227367723,3.47471704059546,72.8092837132688,47
66,66,3,early_mover,sequential,1.56098012457477,8.65932079421518,52.6794449804934,-142
66,66,3,early_mover,coordinated,3.87928180929855,-11.0642252129987,-14.729116774326,80
66,66,3,early_mover,delayed_coordination,1.75408757342205,0.524882914208405,42.4038591418607,-30
66,66,3,sequential,coordinated,2.31830168472378,-19.7235460072139,-67.4085617548194,222
66,66,3,sequential,delayed_coordination,0.193107448847286,-8.13443788000677,-10.2755858386327,112
66,66,3,coordinated,delayed_coordination,-2.12519423587649,11.5891081272071,57.1329759161868,-110
66,66,5,early_mover,sequential,2.05037177027151,3.61765905374833,37.9403726476794,-5
66,66,5,early_mover,coordinated,4.31835188863309,-10.681517884441,-55.6413273811343,166
66,66,5,early_mover,delayed_coordination,1.63486158544229,4.34150408522902,39.1402685822782,-54
66,66,5,sequential,coordinated,2.26798011836158,-14.2991769381893,-93.5817000288137,171
66,66,5,sequential,delayed_coordination,-0.415510184829216,0.723845031480693,1.19989593459877,-49
66,66,5,coordinated,delayed_coordination,-2.68349030319079,15.02302196967,94.7815959634124,-220
66,66,7,early_mover,sequential,2.27189199113042,0.456850067698383,63.0807676524857,69
66,66,7,early_mover,coordinated,-1.60251218365569,18.5312379972198,88.1854226676278,-97
66,66,7,early_mover,delayed_coordination,0.178717006207151,6.3821018233935,78.9737716775751,-144
66,66,7,sequential,coordinated,-3.87440417478611,18.0743879295214,25.104655015142,-166
66,66,7,sequential,delayed_coordination,-2.09317498492327,5.92525175569511,15.8930040250893,-213
66,66,7,coordinated,delayed_coordination,1.78122918986284,-12.1491361738263,-9.2116509900527,-47
67,67,3,early_mover,sequential,1.79911196596268,0.692576236671073,46.2301538594461,-142
67,67,3,early_mover,coordinated,0.284482147540643,12.4986627536478,57.2858566063865,-268
67,67,3,early_mover,delayed_coordination,1.59106245586527,6.09117370350532,67.2305356130128,-171
67,67,3,sequential,coordinated,-1.51462981842204,11.8060865169767,11.0557027469404,-126
67,67,3,sequential,delayed_coordination,-0.20804951009741,5.39859746683425,21.0003817535667,-29
67,67,3,coordinated,delayed_coordination,1.30658030832463,-6.40748905014246,9.9446790066263,97
67,67,5,early_mover,sequential,2.83260659791618,3.02632850527846,45.3391251560618,-148
67,67,5,early_mover,coordinated,0.721073178277749,0.921230757498336,83.5402335873816,-398
67,67,5,early_mover,delayed_coordination,2.46707426284033,1.19113536999944,42.3270807071729,-159
67,67,5,sequential,coordinated,-2.11153341963843,-2.10509774778012,38.2011084313199,-250
67,67,5,sequential,delayed_coordination,-0.365532335075855,-1.83519313527901,-3.0120444488889,-11
67,67,5,coordinated,delayed_coordination,1.74600108456258,0.269904612501108,-41.2131528802088,239
67,67,7,early_mover,sequential,2.42298118051474,-0.0686757521298773,11.2880225741378,-49
67,67,7,early_mover,coordinated,5.46060478009998,-17.3512057166994,-43.5617495845727,53
67,67,7,early_mover,delayed_coordination,2.56411039961546,-2.75103789078787,54.4801587765398,-167
67,67,7,sequential,coordinated,3.03762359958525,-17.2825299645696,-54.8497721587105,102
67,67,7,sequential,delayed_coordination,0.141129219100719,-2.68236213865799,43.192136202402,-118
67,67,7,coordinated,delayed_coordination,-2.89649438048453,14.6001678259116,98.0419083611125,-220
68,68,3,early_mover,sequential,-2.04271339066088,8.65062490743026,98.7566898949055,-165
68,68,3,early_mover,coordinated,-2.09347380667725,21.3803142391077,141.725078985821,-487
68,68,3,early_mover,delayed_coordination,-0.232529294464911,6.27347613426889,96.516394389635,-135
68,68,3,sequential,coordinated,-0.0507604160163737,12.7296893316774,42.9683890909157,-322
68,68,3,sequential,delayed_coordination,1.81018409619597,-2.37714877316137,-2.24029550527052,30
68,68,3,coordinated,delayed_coordination,1.86094451221234,-15.1068381048388,-45.2086845961862,352
68,68,5,early_mover,sequential,-0.715370380796159,4.47975488137359,105.379487687375,-186
68,68,5,early_mover,coordinated,2.77420896418811,10.1134245725492,52.1329025728755,-149
68,68,5,early_mover,delayed_coordination,0.237285733350603,22.4301144609799,103.236696625513,-84
68,68,5,sequential,coordinated,3.48957934498426,5.63366969117561,-53.2465851144993,37
68,68,5,sequential,delayed_coordination,0.952656114146762,17.9503595796063,-2.14279106186154,102
68,68,5,coordinated,delayed_coordination,-2.5369232308375,12.3166898884307,51.1037940526378,65
68,68,7,early_mover,sequential,-4.65177303282412,29.9128337134899,181.764720398697,-359
68,68,7,early_mover,coordinated,-3.26375593767453,25.2441283166143,141.498937479617,-382
68,68,7,early_mover,delayed_coordination,-0.432127668166018,25.1134360968161,131.874188447393,-149
68,68,7,sequential,coordinated,1.38801709514959,-4.66870539687557,-40.2657829190805,-23
68,68,7,sequential,delayed_coordination,4.21964536465811,-4.79939761667373,-49.890531951304,210
68,68,7,coordinated,delayed_coordination,2.83162826950851,-0.130692219798163,-9.62474903222346,233
69,69,3,early_mover,sequential,-0.133418880317137,56.7045742958554,183.47837415158,-202
69,69,3,early_mover,coordinated,-2.94323458266236,54.3396939599684,186.585398668255,-345
69,69,3,early_mover,delayed_coordination,-2.20984934133078,50.3224982723334,188.749265408111,-349
69,69,3,sequential,coordinated,-2.80981570234522,-2.36488033588694,3.1070245166743,-143
69,69,3,sequential,delayed_coordination,-2.07643046101364,-6.38207602352196,5.27089125653038,-147
69,69,3,coordinated,delayed_coordination,0.733385241331575,-4.01719568763502,2.16386673985608,-4
69,69,5,early_mover,sequential,1.45987333559229,42.1855719951042,119.524310347971,-120
69,69,5,early_mover,coordinated,1.62318405230069,28.7370660837382,47.0023047229354,-146
69,69,5,early_mover,delayed_coordination,-1.31750970904994,41.2681504152482,158.481694402027,-266
69,69,5,sequential,coordinated,0.163310716708395,-13.448505911366,-72.5220056250357,-26
69,69,5,sequential,delayed_coordination,-2.77738304464224,-0.917421579855983,38.9573840540554,-146
69,69,5,coordinated,delayed_coordination,-2.94069376135063,12.53108433151,111.479389679091,-120
69,69,7,early_mover,sequential,-0.450031089985572,21.2788475129308,82.9996183815335,-140
69,69,7,early_mover,coordinated,-2.58474656110882,26.0278064442137,112.458267403384,-332
69,69,7,early_mover,delayed_coordination,-2.62683566782744,33.336977294842,142.861449622581,-292
69,69,7,sequential,coordinated,-2.13471547112324,4.74895893128286,29.4586490218505,-192
69,69,7,sequential,delayed_coordination,-2.17680457784186,12.0581297819112,59.8618312410479,-152
69,69,7,coordinated,delayed_coordination,-0.0420891067186204,7.30917085062833,30.4031822191973,40
70,70,3,early_mover,sequential,3.36330453864142,-5.27571545276595,19.2494684467401,-72
70,70,3,early_mover,coordinated,-0.407175103250012,-6.54588315720912,57.6374723786773,-391
